1	0.0906200409	0.1464234143	-0.1051459014	0.1391403079	0.1354262233	0.1157385483	-0.0866371319	-0.2343248427	-0.1169251055	0.0258994233	0.1800283194	0.1292518675	0.0286755376	-0.1980742216	-0.168481186	-0.0044531226	0.1784973145	0.1437120736	0.0393084958	-0.2072314322	-0.1433626562	-0.0840944797	0.1471641362	0.1597567946	0.1227206513	-0.1389113218	-0.181109041	-0.1184496507	0.0928933322	0.1793239415	0.1023150384	0.0425532646	-0.1620066017	-0.1004570201	0.0440046117	0.1615722179	0.1468724161	0.026208099	-0.1833237261	-0.1437625736	-0.054366488	0.1681887954	0.1069410071	0.0707318336	-0.1583648622	-0.1336132884	-0.1101282611	0.1125911251	0.1525035948	0.1163305119	-0.0834495798	-0.2123317569	-0.085708499	0.0545297116	0.2128095329	0.1309956163	0.0217190199	-0.1812826544	-0.1494026929	-0.006374009	0.1848073155	0.1443123072	0.0236135814	-0.2126201242	-0.1401111186	-0.0798419267	0.1917602271	0.1373699754	0.0828814134	-0.1597087085	-0.1456636935	-0.0883665085	0.1177624241	0.1329074949	0.135920912	-0.0868979841	-0.1592917144	-0.1324875653	0.065038532	0.173108384	0.1042782143	0.0212829746	-0.1804144681	-0.1142912284	-0.0426564328	0.1999703348	0.1257441789	0.0903826877	-0.2018311173	-0.1019507349	-0.0624233	0.1429973394	0.1438056082	0.0918858796	-0.0951727852	-0.1808032691	-0.1068633795	0.108686693	0.1411954612	0.1116908267	-0.0283455402	-0.2098229229	-0.1187361553	0.0630504042	0.1801192164	0.1358745247	0.0102208937	-0.2231734544	-0.1159030721	-0.0450548194	0.209453389	0.1447496563	0.091350235	-0.1885066032	-0.1461596787	-0.119341597	0.165969938	0.141274482	0.087333478	-0.1093397886	-0.1749296784	-0.1285442263	0.0852005854	0.1701261848	0.1161452159	0.0009008718	-0.2102732807	-0.1319430918	0.0086081401	0.2237110138	0.1421543509	0.0294299927	-0.1967203915	-0.1025572196	-0.061577484	0.1751532257	0.125595361	0.0775810629	-0.200934872
0.0906200409	1	-0.1488223225	0.2566863298	0.3671457767	0.2242823392	-0.1793712825	-0.3319478035	-0.239542976	0.1578742266	0.4193921089	0.3161593676	-0.0892680883	-0.3665437102	-0.3564426899	0.0038194035	0.325722903	0.3666021526	-0.0039987406	-0.3294236958	-0.3732920587	-0.0835862681	0.2787720263	0.4103524983	0.1443279982	-0.2854009569	-0.3776136339	-0.2015416473	0.1993158609	0.3853521049	0.2304808348	-0.136817798	-0.2223071009	-0.2883765101	0.1099175438	0.3254864514	0.3406976163	-0.0540574901	-0.3925993443	-0.33634305	-0.0379445218	0.3478434086	0.3806337118	0.0751058981	-0.2376881987	-0.3776331246	-0.1354437321	0.2986806929	0.4341292679	0.1901150793	-0.2102581263	-0.3715828061	-0.2302931398	0.165649578	0.3679524064	0.252800703	-0.1516125798	-0.3796548247	-0.3445297778	0.0841979012	0.3941946626	0.358436197	-0.0756432563	-0.3302818239	-0.3649225235	-0.0352974348	0.3285984397	0.3714243174	0.0683590397	-0.2693527639	-0.3723963499	-0.1636916101	0.2791800499	0.420563966	0.2182750553	-0.2062803954	-0.3750555217	-0.2781731784	0.1438938677	0.3972353041	0.3291110992	-0.1108654365	-0.3724548221	-0.3205256462	0.0405182131	0.3434505463	0.3338531852	-0.0029240258	-0.3452320397	-0.3388703465	-0.0261794887	0.2701950371	0.3654689491	0.0540128164	-0.2752715349	-0.4275894165	-0.2010195404	0.2287187427	0.4243841469	0.2141728848	-0.2204305679	-0.3808996081	-0.2842805088	0.1324746609	0.3528132439	0.2944114506	-0.0797720701	-0.3427252173	-0.3001815677	0.0176772308	0.3534010053	0.3590922356	0.0008510901	-0.30348593	-0.4145153165	-0.1186128855	0.2918835282	0.4029895365	0.1577542871	-0.2677654624	-0.4369938076	-0.2087363601	0.1886057258	0.3962554336	0.2195539922	-0.1744140089	-0.3904833794	-0.3074133992	0.1398413181	0.3704486489	0.3407300115	-0.0658551008	-0.3586918414	-0.3444731534	-0.0058581666	0.361612916	0.4043266773	0.0584334023	-0.2916828692	-0.369282335
0.1464234143	-0.1488223225	1	0.1450472027	0.0349982455	-0.1486876756	-0.1234372854	0.0170777459	0.0161737874	0.0662515759	-0.0262784809	-0.0952490866	-0.1287040859	0.0451778434	0.0835301653	0.0956269205	0.1140571833	-0.0781560838	-0.1569293886	-0.1149353981	0.0161901228	0.0868630931	0.1513169557	-0.0493015461	-0.0483730175	-0.1070860699	-0.0029014905	0.0538377985	0.1247593015	0.0336935781	-0.1106891558	-0.1094195545	0.3188603818	0.1418738961	0.1664797068	0.0742742643	-0.1586999148	-0.139664948	-0.0560051799	0.0939738527	0.0740291625	0.0719911456	-0.0755661428	-0.1974527687	-0.1034944132	0.1485361606	0.0960909799	0.1105014533	-0.0570208579	-0.1068616137	-0.170895353	0.0782160759	0.0493872985	0.1837213188	-0.0920384675	-0.0873277634	-0.1420468837	0.0642349124	0.0591903776	0.1490983367	0.0589740016	-0.0593565851	-0.2056047767	-0.0858602598	0.0308391023	0.0502560809	0.0665480196	-0.0406786837	-0.0891577229	-0.1390755922	0.0382839553	0.1498709917	0.1355312467	-0.0247095488	-0.2173051089	-0.1265464574	-0.0234612599	0.2025335729	0.0948107839	-0.0362992883	-0.0821815655	-0.1026205644	0.0352499522	0.0791684762	0.1620800048	0.0487502553	-0.0570455976	-0.2792747021	-0.0715765283	0.01067698	0.1665865779	0.0971747935	-0.0888137966	-0.1207452565	-0.0764696598	0.0875051692	0.1264484227	0.1185547858	-0.0222840756	-0.1358631253	-0.0787005499	0.0265585277	0.1058897078	0.1133900136	0.0260111317	-0.1154335365	-0.1483180374	-0.0541092381	0.0417177267	0.2057044208	0.1074671	-0.053366363	-0.0573006906	-0.0706945881	0.0229462497	0.0907389969	0.0521928854	-0.0407495536	-0.0921242088	-0.1970300674	0.0379657857	-0.0031888629	0.1302262098	-0.0042351251	-0.1301576048	-0.1276196092	0.0376596339	0.0420284569	0.1128146052	0.0563725866	-0.0245718565	-0.1442610174	-0.055326134	0.0719785765	0.1609227508	0.0774241611	-0.0386969298	-0.1642518491	-0.0989518389	-0.0216491744
-0.1051459014	0.2566863298	0.1450472027	1	0.3934128284	-0.3024809062	-0.9568274021	-0.5184583068	0.2141440362	0.926823318	0.6102569103	-0.1297132075	-0.8521397114	-0.6792747974	-0.0004651264	0.770798564	0.8378540277	0.0745518208	-0.6525687575	-0.8594491482	-0.1845302582	0.5639041066	0.953371048	0.3295449615	-0.4133493304	-0.9795388579	-0.364033401	0.3193967342	0.9841807485	0.5132212043	-0.240420267	-0.9383433461	0.3199045062	0.1745262891	0.8921833038	0.6925886869	-0.0518825278	-0.805827558	-0.8031579852	-0.0341189429	0.679187417	0.8845171928	0.1904839724	-0.5878075361	-0.9282103181	-0.2024850696	0.5000813007	0.9741752148	0.3277752995	-0.3821285963	-0.9622388482	-0.4390312135	0.2450053096	0.9488960505	0.5295593739	-0.168232426	-0.9146552682	-0.6309968829	0.0733431727	0.8482592106	0.7762648463	0.0221958272	-0.7295365334	-0.8409995437	-0.140318349	0.6092285514	0.9187499881	0.1683411896	-0.5963619351	-0.9610401988	-0.3041813076	0.4433398843	0.9915454388	0.3715469539	-0.2950253785	-0.968526125	-0.4798981547	0.2297011912	0.9214898944	0.5371850133	-0.0895448476	-0.8663013577	-0.6977357268	-0.0188126713	0.789070785	0.766782403	0.055876717	-0.7113875151	-0.8941489458	-0.1317680776	0.657140255	0.9426689744	0.2040475607	-0.5208925605	-0.9714747071	-0.3240273893	0.3465968072	0.9747748971	0.4547831416	-0.2827780247	-0.9496691227	-0.5247108936	0.1933750361	0.9340156317	0.6442947984	-0.0899378732	-0.8391027451	-0.7398774028	0.0409244448	0.7933912873	0.8473559022	0.0968816802	-0.6553305387	-0.9219139218	-0.2185858041	0.5611023903	0.9536882043	0.2784297764	-0.4084476531	-0.9759956598	-0.3968477249	0.2779870629	0.964825511	0.527042985	-0.2079916596	-0.9286946058	-0.6348218322	0.1206619218	0.883911252	0.6834765077	-0.0130378688	-0.7967191935	-0.7814878225	-0.0366613008	0.7054793239	0.885263145	0.1888536364	-0.6029721498	-0.9438981414	-0.2081649154
0.1391403079	0.3671457767	0.0349982455	0.3934128284	1	0.4835307896	-0.296163857	-0.9702319503	-0.6015521884	0.2422765493	0.92961061	0.671969831	-0.0885392278	-0.8752645254	-0.7738714218	-0.0401988924	0.7696855664	0.856002748	0.150347352	-0.7355935574	-0.9256513119	-0.2940223813	0.5615695715	0.9528650641	0.3700161874	-0.4587871432	-0.9781412482	-0.4659405053	0.3223152459	0.9665654302	0.5787505507	-0.2592749	-0.0252215192	-0.5873630643	0.1326909661	0.8865510821	0.7354109287	-0.0516750291	-0.801186502	-0.8081838489	-0.1366277486	0.7100887299	0.909075439	0.2224424779	-0.6010255218	-0.9220409989	-0.2905689776	0.5038958192	0.9709866643	0.4102361798	-0.3822834492	-0.9688668251	-0.5233807564	0.3323713839	0.9455374479	0.6303192973	-0.166554302	-0.9102781415	-0.6950883269	0.0605747551	0.822717607	0.7776158452	0.080469653	-0.7614747286	-0.8765103817	-0.2252589911	0.6387332082	0.9243084192	0.2066293508	-0.5381497741	-0.9693142176	-0.3496051431	0.4455982745	0.9727127552	0.5092674494	-0.3418949842	-0.9781511426	-0.5418015718	0.2485360652	0.9562702179	0.679908216	-0.1725386679	-0.8704743385	-0.7769727111	-0.0091647031	0.8292655349	0.8360443115	0.0935917944	-0.6889464259	-0.8783974648	-0.1556264758	0.5971261263	0.9427760243	0.3125550151	-0.5090478659	-0.9610750079	-0.4704703093	0.3982319534	0.9709639549	0.5179094672	-0.3270556331	-0.9608818889	-0.5931250453	0.2127758861	0.9181130528	0.7187880874	-0.0541669577	-0.8507769704	-0.7911711931	0.0150916241	0.7485607266	0.8644766808	0.1619802564	-0.6297356486	-0.9258455038	-0.2308385819	0.5534254313	0.9432700276	0.3712849319	-0.4885232449	-0.9820745587	-0.4957664311	0.3275552988	0.9746018648	0.5748059154	-0.2302890271	-0.915223062	-0.6818340421	0.09856195	0.8957539797	0.7784826756	0.0049724486	-0.826066494	-0.8243492842	-0.1122214943	0.7073478699	0.9100087881	0.2219759226	-0.5932221413	-0.9427966475
0.1354262233	0.2242823392	-0.1486876756	-0.3024809062	0.4835307896	1	0.4288035035	-0.3781098723	-0.9595877528	-0.4825390875	0.2723616064	0.9404910803	0.6378100514	-0.2138799131	-0.8520411849	-0.7392825484	0.0303900857	0.797375381	0.8504522443	-0.0310788117	-0.6920645237	-0.9125568867	-0.1689595133	0.5593689084	0.9551092982	0.25043872	-0.5179707408	-0.9832499027	-0.3822268844	0.3904648125	0.9754065871	0.4905294776	-0.2254427373	-0.941462934	-0.6001240015	0.1766797006	0.8962005377	0.7011733651	-0.1264887452	-0.8356276751	-0.816532433	-0.0094880899	0.713811934	0.9009793997	0.129634127	-0.6591730118	-0.9428319335	-0.2049023211	0.5606325865	0.9787611365	0.3612576127	-0.4354465902	-0.9778250456	-0.4200367033	0.327363193	0.9563569427	0.5674066544	-0.2731493413	-0.9096807837	-0.6522872448	0.1144537479	0.852532804	0.7891202569	-0.0316902287	-0.746414423	-0.8738639355	-0.08529073	0.6897611618	0.8995168805	0.1806074679	-0.5979905128	-0.9638508558	-0.2650645673	0.5137507319	0.9847410321	0.378113687	-0.4185322225	-0.964092195	-0.4676196277	0.3522399962	0.9385198951	0.569842577	-0.2031193227	-0.8651520014	-0.7331340909	0.1374680847	0.8117966652	0.8063044548	0.0237290226	-0.7454039454	-0.8613488078	-0.1303670853	0.6480101347	0.9466826916	0.2132746726	-0.5699633956	-0.9694138765	-0.3335635662	0.4289006293	0.9827312231	0.4028399885	-0.3904087543	-0.9557857513	-0.502920568	0.247732684	0.9102441669	0.6641081572	-0.1435609907	-0.8598086238	-0.7353329659	0.0397067554	0.7699392438	0.8553770781	0.1089512035	-0.6731805205	-0.8970117569	-0.1697783321	0.6118311286	0.9573997855	0.2238786221	-0.4838314652	-0.9634842873	-0.3769915104	0.3638428152	0.975696981	0.5022175312	-0.2592031956	-0.9302393794	-0.6076880693	0.2088366896	0.8723320365	0.7147845626	-0.1533192843	-0.8225812316	-0.8261991143	-0.008387357	0.7074913383	0.9024278522	0.1210841611	-0.6612613797
0.1157385483	-0.1793712825	-0.1234372854	-0.9568274021	-0.296163857	0.4288035035	1	0.4109815955	-0.3315140903	-0.9756639004	-0.5011184812	0.2588376999	0.9386883378	0.6067512631	-0.1273799837	-0.8607723713	-0.7619182467	0.0359222144	0.7671784163	0.7917602658	0.0795633197	-0.6608572006	-0.8970113993	-0.1971095353	0.5694091916	0.9603808522	0.2419858724	-0.4619854689	-0.9846151471	-0.3842395246	0.3474716842	0.9881953001	-0.2622278035	-0.2922245264	-0.9529902935	-0.601939857	0.1639343947	0.9079726934	0.6907396913	-0.0841267928	-0.8005536199	-0.8000974059	-0.0737125501	0.7019549012	0.8944419622	0.0935532153	-0.6350285411	-0.9367630482	-0.2086990476	0.5191665888	0.9822632074	0.3310112953	-0.3918316364	-0.9833275676	-0.4498697817	0.2835364044	0.9679756761	0.5310732722	-0.2150977105	-0.9163413048	-0.6780076623	0.1083536297	0.817391932	0.7713659406	0.0171869006	-0.7318524122	-0.8460664749	-0.064233996	0.7144191265	0.9251349568	0.1779918969	-0.5715945959	-0.9527543783	-0.2409740388	0.395347923	0.9911777377	0.3585177958	-0.3508455157	-0.9812735915	-0.4374654889	0.2120954543	0.9589701295	0.6044518352	-0.1048930511	-0.8792169094	-0.6872871518	0.0634967014	0.8006803989	0.8184393048	-0.0155012934	-0.7512053847	-0.8876322508	-0.1115958542	0.6263732314	0.9404304028	0.2041721791	-0.4758107662	-0.9803008437	-0.3325790167	0.3993801475	0.9906301498	0.4109316766	-0.3258242607	-0.9669167995	-0.5494582653	0.1872131377	0.9223678112	0.6563473344	-0.1490301937	-0.8735620379	-0.7516484261	0.0200293977	0.7726781368	0.8670071363	0.089179121	-0.6905426383	-0.9174212813	-0.1347560734	0.5647729039	0.9389847517	0.2893368602	-0.4292805493	-0.9786310196	-0.4330251515	0.3306049705	0.9840680361	0.5261234045	-0.2368880659	-0.9438079596	-0.5932684541	0.1369809657	0.8783345222	0.6843143106	-0.0908259228	-0.8049849868	-0.8004859686	-0.0688855723	0.702367723	0.9002707005	0.0812579766
-0.0866371319	-0.3319478035	0.0170777459	-0.5184583068	-0.9702319503	-0.3781098723	0.4109815955	1	0.48279953	-0.3576028347	-0.9633321166	-0.5630608201	0.2082358003	0.9345174432	0.6776539683	-0.0924744532	-0.8522376418	-0.7713374496	-0.0528217331	0.8104308248	0.8563395739	0.1678459197	-0.6624644995	-0.9274529815	-0.2558079958	0.5697378516	0.9560952783	0.3494020402	-0.4478096962	-0.9834327698	-0.4643482864	0.3784994781	-0.0731964633	0.4850366414	-0.2520283163	-0.9498073459	-0.6426711082	0.1635658145	0.8822740912	0.717563808	0.0095349383	-0.8050291538	-0.8479599357	-0.1114666983	0.7083583474	0.8841561079	0.1682600677	-0.6173513532	-0.9394645095	-0.2921586037	0.4859671593	0.9852285981	0.4128130674	-0.4363479912	-0.9730607271	-0.5196648836	0.2807741463	0.9648556113	0.5869287252	-0.1784705818	-0.8980097771	-0.6876481175	0.0181450788	0.845965445	0.8055906296	0.1052468717	-0.7456559539	-0.8552962542	-0.0804151222	0.6475084424	0.9347922206	0.2314308584	-0.566534698	-0.9539763927	-0.4031266868	0.4557800889	0.9842479825	0.4362802207	-0.3622317016	-0.9810492396	-0.5739524364	0.2827315032	0.9407942295	0.6863548756	-0.1081474647	-0.8935413957	-0.7534957528	0.0089335805	0.7832986116	0.810100317	0.0389759317	-0.7168998122	-0.8863370419	-0.1919984072	0.6269468069	0.9306553006	0.3530876637	-0.5093132257	-0.9695475698	-0.4065444767	0.4400521219	0.983911097	0.4860183895	-0.3333165944	-0.9684550166	-0.6161833405	0.1705164462	0.9197689295	0.6875323057	-0.1278369576	-0.8335140347	-0.7819829583	-0.0440475792	0.7395883799	0.8615819216	0.1018955782	-0.6669759154	-0.9057589173	-0.2622768581	0.5875489712	0.9636830688	0.3732115328	-0.4420599639	-0.9848765135	-0.4756767154	0.3441340625	0.9667364359	0.5605656505	-0.2192583531	-0.9421640038	-0.6781283617	0.1082878932	0.9006416202	0.7400605679	-0.0107526788	-0.7965654135	-0.8413575888	-0.1020456553	0.6952348351	0.8794244528
-0.2343248427	-0.239542976	0.0161737874	0.2141440362	-0.6015521884	-0.9595877528	-0.3315140903	0.48279953	1	0.3818371892	-0.3748531938	-0.9529547095	-0.5372266173	0.3134311736	0.9225135446	0.6692515612	-0.1460542083	-0.8763735294	-0.7692952752	0.1316200495	0.8020058274	0.8617414236	0.0810153633	-0.6545297503	-0.9085193872	-0.1569848657	0.623485148	0.9610028863	0.2948426306	-0.4997061491	-0.9760026932	-0.3928998411	0.2217615545	0.9671655893	0.4962829947	-0.2923135161	-0.9354846478	-0.5971737504	0.2228904217	0.9015008807	0.7433887124	-0.0850851834	-0.8036500216	-0.8161616325	-0.0309286825	0.7490570545	0.8875229359	0.1071780324	-0.6619362235	-0.9377846122	-0.2603586614	0.5388457775	0.9752884507	0.3073755205	-0.4202562869	-0.9780634642	-0.4720061719	0.3576812446	0.9510927796	0.5614222884	-0.225578025	-0.9139057994	-0.6936639547	0.1366403997	0.8390791416	0.8014916182	-0.0031559649	-0.7999406457	-0.8261525631	-0.0850242525	0.7009797096	0.9128888249	0.169980824	-0.6205055118	-0.9556934834	-0.2914635241	0.5266033411	0.9590194821	0.3716494441	-0.4570263624	-0.9703136086	-0.4639434814	0.2882223725	0.9271837473	0.6370664239	-0.2387264073	-0.8945906758	-0.7036510706	0.0647416934	0.8307943344	0.7833026052	0.0402332693	-0.7434643507	-0.8872231245	-0.1309712976	0.6604394913	0.9544135928	0.2290417403	-0.5467242002	-0.9636486769	-0.2995070219	0.4814758301	0.9766761661	0.4110142887	-0.3642973304	-0.9560456276	-0.5744039416	0.2558411658	0.9325307608	0.6341077089	-0.1304609478	-0.8560233712	-0.7821184397	-0.0173986889	0.7789649963	0.839779675	0.0802724808	-0.7123541832	-0.9093430042	-0.1210122332	0.5937604904	0.9562118649	0.2889416218	-0.4784181416	-0.9673702121	-0.4039683044	0.3482218087	0.9784107208	0.506513238	-0.3180859685	-0.9369282722	-0.6278987527	0.2456156462	0.900609076	0.7409873009	-0.0821993202	-0.8021308184	-0.8240497708	-0.025303416	0.7649016976
-0.1169251055	0.1578742266	0.0662515759	0.926823318	0.2422765493	-0.4825390875	-0.9756639004	-0.3576028347	0.3818371892	1	0.4483313262	-0.2949213386	-0.9513391256	-0.5406202674	0.147405982	0.8981276155	0.6922887564	-0.0715660602	-0.810618639	-0.7198505402	-0.0403837524	0.7280979156	0.8436251283	0.1672004908	-0.6208419204	-0.9197311997	-0.1989876628	0.5205574632	0.9650823474	0.3359923363	-0.3931623101	-0.9859922528	0.2479865402	0.3213022053	0.9678652883	0.5288158059	-0.1942957342	-0.926401794	-0.6290390491	0.1035444513	0.8460798264	0.7376741171	0.0412547626	-0.7472957969	-0.8333928585	-0.0711899549	0.6844754219	0.8905059695	0.1747863591	-0.5665830374	-0.9444880486	-0.2907819152	0.4418847859	0.963316083	0.4024898112	-0.3255199492	-0.9774788022	-0.4804793298	0.2451455146	0.9463049769	0.6135263443	-0.1377389431	-0.8524364233	-0.7045465708	0.0162539501	0.7964954972	0.7978962064	0.0295233857	-0.7707970738	-0.8690795302	-0.1451705098	0.6087226272	0.9100707173	0.2079101503	-0.4372259676	-0.9625656605	-0.3115063608	0.3733509183	0.9841794968	0.3794455826	-0.2566812336	-0.9711489081	-0.537594676	0.1292958111	0.9101520181	0.6198447943	-0.0901820809	-0.8214918971	-0.7544836998	0.0396922454	0.7897691131	0.8269839883	0.0809482932	-0.6791537404	-0.9008431435	-0.1753845513	0.5147753358	0.9579206705	0.2875498533	-0.4456785023	-0.9735363126	-0.3631480336	0.3621909618	0.9850897193	0.4851939976	-0.2227625996	-0.9415886402	-0.5838514566	0.1859107763	0.907918334	0.6814445853	-0.0476686396	-0.8286363482	-0.8096764088	-0.0619836263	0.7348501682	0.8749709725	0.1078468338	-0.6057573557	-0.8934656978	-0.2519885898	0.4750028253	0.9670633674	0.37399441	-0.3742447495	-0.9727752209	-0.4735201001	0.2757372558	0.9677498937	0.5196405649	-0.1791551262	-0.9153061509	-0.6130223274	0.1168146878	0.8381690383	0.7435984612	0.0358387828	-0.7446993589	-0.8458613157	-0.0364907496
