	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216
55	0.17574	-0.013865	0.26719	-0.098567	0.33504	0.35849	0.2057	0.028467	0.17963	0.079583	-0.081396	0.18989	0.36584	-0.14305	0.13239	0.10107	0.039483	0.046509	0.36046	0.024027	-0.13366	0.33175	0.16411	0.18704	0.27204	0.10681	0.0010046	0.087595	0.20809	0.24138	0.24026	0.26615	0.26645	-0.013653	-0.042293	0.1456	0.24019	0.18139	0.053543	-0.016978	0.33128	-0.14408	-0.022903	0.074696	-0.0018339	0.2435	0.29296	0.38933	0.079369	0.14942	-0.092476	0.32186	-0.076921	0.2888	0	0.1308	0.20831	0.024116	0.29209	0.3286	0.3037	-0.12654	0.38694	0.21408	0.31636	0.022225	0.028213	0.36349	0.16281	0.086201	0.16247	0.33582	0.16749	0.13699	-0.20779	0.16533	0.11311	0.33147	0.25822	0.14103	0.39138	0.13983	-0.10522	0.27868	0.148	0.33293	0.10129	-0.055614	0.31285	0.20937	0.28703	0.28121	0.18175	0.14683	0.28394	0.34326	0.15301	0.24316	-0.071153	-0.20958	-0.097693	0.20837	0.34104	0.3483	0.37532	0.15736	0.16959	-0.020261	0.31139	-0.045726	0.11859	0.10474	0.29301	0.32205	0.13292	-0.21909	0.33617	0.20981	0.29528	0.29493	0.27145	0.24032	0.20379	0.28558	-0.025132	0.27781	0.10596	0.26903	-0.33216	0.36268	0.039308	0.039777	0.18583	0.16693	-0.13704	0.42283	-0.061482	0.18709	0.18119	0.21587	0.36354	0.31008	0.087785	-0.03068	0.20343	0.2867	0.29992	0.27404	0.25901	0.22915	0.27551	0.097707	-0.084463	-0.068774	0.24379	0.31104	-0.093163	0.26163	0.18075	0.15512	0.082513	0.32831	0.083421	0.33695	0.077702	0.36552	0.25337	0.11158	0.18884	-0.086789	0.34177	-0.012224	-0.064656	0.28432	-0.035691	0.26087	0.24236	0.25923	0.22369	0.17944	-0.090017	-0.045621	0.085169	0.37864	0.11037	0.28575	0.32741	0.30072	-0.016286	0.048484	0.076781	-0.077379	0.057267	0.16538	0.03267	-0.086722	0.082535	-0.025057	-0.3495	0.097838	0.077854	0.32275	0.33152	0.33846	0.32797	0.35901	0.26233	0.35068	0.084076	0.0865	0.11139	0.050943	0.1578	0.16402	0.32447	0.33841
56	0.010661	-0.004675	-0.013197	-0.01697	-0.003923	0.0044402	0.0033926	0.040784	-0.02022	-0.018253	-0.024442	-0.010891	0.0066593	0.013241	-0.0032786	-0.011436	-0.01067	0.019997	0.05921	-0.013511	0.065542	-0.0037589	-0.0099969	0.008775	0.0029549	0.0036508	0.022041	0.0060222	-0.016352	0.019234	-0.012835	0.019474	0.032921	0.0044445	0.0044746	-0.0078831	-0.010733	-0.005316	0.015542	0.0099117	-0.0019812	-0.015258	-0.018143	0.025732	-0.017506	-0.010563	-0.011887	-0.010195	0.017266	0.0076251	-0.0010368	0.013219	0.035046	0.013214	0.1308	0	0.00065823	0.036464	0.0076185	-0.0074775	0.0082506	0.010366	-0.00066244	-0.0053233	0.0044418	-0.0090616	-0.00090306	-0.0031905	0.021758	0.013881	0.0025361	0.013824	0.015477	0.056296	-0.00070414	0.0029909	-0.026803	-0.0028404	0.0076723	-0.031366	-0.015084	0.0047628	-0.0057311	0.0093025	-0.023441	-0.0029922	-0.013226	0.0065846	0.0098609	-0.0016733	0.01659	0.012137	0.012741	-0.012559	-0.0017857	-0.0064971	-0.012661	0.0040449	0.03252	0.0033394	0.010915	0.016602	-0.0065406	-0.00052093	-0.0064899	0.015203	0.0031209	0.059487	-0.00080574	-0.0040426	0.0034073	0.00447	0.016836	0.0021757	0.028735	0.022452	-0.015642	0.017723	0.016148	-0.011113	0.0046798	-0.036896	0.0061802	-0.0091174	0.014322	-0.012286	-0.0081062	0.026977	0.0031523	-0.011299	0.0038463	0.068299	-0.031696	-0.0095884	0.031412	-0.018666	0.017068	-0.0035219	0.024547	0.0034023	0.0041589	-0.014461	-0.0046559	0.012559	0.002803	-0.011268	0.0070338	-0.0019999	-0.001149	0.03562	-0.015371	-0.014195	-0.017669	-0.0029875	0.016398	0.0022122	0.023748	0.0044654	0.017038	-0.0056989	-0.045144	0.00020049	0.00093148	-0.0090131	-0.0036474	-0.014248	-0.0073551	0.034316	-0.0075741	0.0023422	0.017504	0.025332	0.0064868	0.017449	0.0315	0.012528	0.021989	-0.012107	0.004299	0.00084196	-0.013719	-0.0096629	0.0045431	-0.014121	0.029823	0.0025593	-0.0070502	0.004465	-0.0033527	-0.018828	-0.0026189	0.010398	-0.015983	0.01144	0.0058473	0.0034	0.0042787	0.050725	-0.010595	-0.00035689	0.050858	0.0093711	-0.0071479	0.013568	-0.0054399	0.0026549	0.0092412	-0.0056192	-0.016823	0.091717	0.0026298	-0.025757	0.11168	0.0075222	0.0014362	0.0015024
57	0.0036672	0.015866	-0.000055248	-0.050574	-0.013252	0.035124	0.02832	0.1329	0.022302	0.033806	-0.0068839	0.0088503	0.014201	0.0034235	-0.013114	-0.0064981	0.0080729	0.044424	0.088884	0.012395	0.22188	0.0084621	0.0014989	0.022602	0.011269	0.03951	0.012651	0.063951	0.027811	0.006861	0.01691	0.062681	0.036809	0.045028	0.016798	-0.029197	0.020702	0.0028433	0.000053188	-0.0093097	0.0262	-0.00060335	-0.004689	-0.025712	-0.052428	0.014917	0.011081	0.000068524	-0.00014444	0.0085478	0.0030987	0.027407	0.060294	0.01041	0.20831	0.00065823	0	0.095945	0.016086	-0.0025567	0.007804	-0.00041714	0.013981	0.015171	0.0085126	0.0088404	0.0078629	-0.0054938	0.023985	0.041087	0.014798	0.0093325	0.029983	0.10514	0.04727	0.021994	-0.0031846	0.011068	0.030385	0.0043518	0.0041331	0.021853	-0.020073	0.011975	-0.050543	0.0084414	0.013123	-0.0046905	0.0073012	0.013786	0.02757	0.028187	0.016195	-0.016593	0.012355	-0.0029615	0.00026394	0.010593	0.017408	-0.0052205	0.0040596	0.0028915	0.0073489	0.0063013	-0.00032824	0.052337	-0.0076074	0.08711	0.011513	-0.018987	0.0094452	0.011442	0.054035	0.0086855	0.095622	0.015234	0.00043545	0.039501	0.026212	0.01101	0.013106	-0.01585	0.013874	0.020064	-0.022054	0.0076826	0.012148	0.03979	0.00066377	0.012533	0.013226	0.059274	-0.015508	0.0088747	0.054856	-0.011076	-0.010345	-0.0047266	0.039361	0.017668	0.0062386	0.01724	0.0031507	0.0020649	0.0069046	0.0089226	0.010569	0.010686	0.021775	0.051322	0.011333	0.007048	-0.0026214	-0.038722	0.032983	0.037827	-0.022359	0.010255	0.028189	0.0060301	-0.068088	0.023259	0.0099042	0.013552	0.0051256	-0.010037	0.0052418	-0.057276	0.0024818	0.013189	0.049099	0.019554	0.014289	0.01717	0.037897	0.0048889	0.054099	0.0035285	0.0055416	0.0025036	-0.0030207	-0.023668	0.10473	0.018145	-0.008942	0.021987	-0.0064097	0.013725	0.0012833	0.012544	0.016276	0.0067495	-0.041536	0.012024	0.033497	0.018416	0.013988	0.079614	-0.043557	-0.020572	0.13614	-0.029381	0.0010046	0.015667	0.010717	0.0091899	0.006863	0.0062198	-0.019673	0.19239	0.004715	0.020647	0.14072	0.013714	0.0077593	-0.0017544
58	0.06539	0.011425	0.1277	-0.093848	0.19618	0.14089	0.072438	-0.025101	0.08909	-0.04186	-0.023122	0.049209	0.18135	-0.056065	0.11038	0.031032	0.0053019	0.032638	0.15673	-0.050007	-0.030024	0.12727	0.081742	0.085933	0.12189	-0.019839	0.016777	0.0088606	0.036482	0.14284	0.09565	0.094363	0.18171	0.051219	-0.00098174	0.027706	0.11731	0.064634	0.03721	-0.015585	0.13078	-0.099247	-0.0026925	0.050105	0.12094	0.066761	0.11869	0.17896	0.060126	0.094442	-0.027563	0.14084	-0.057303	0.17267	0.024116	0.036464	0.095945	0	0.1441	0.19017	0.12904	-0.043578	0.15607	0.11444	0.12539	-0.019391	0.02343	0.15904	0.090616	0.025956	0.038994	0.2033	0.086409	0.08932	-0.11537	0.044182	0.0097309	0.13489	0.060804	0.029705	0.20579	0.075526	-0.082939	0.12106	0.055226	0.13893	-0.013671	-0.017705	0.15008	0.081077	0.075575	0.15465	0.077701	0.06795	0.12028	0.15009	0.002616	0.086018	-0.0060006	-0.0902	-0.0027072	0.12897	0.13596	0.15278	0.16917	0.064597	0.10378	-0.052583	0.15109	-0.0014826	0.050617	0.028259	0.11623	0.14779	0.052385	-0.064379	0.16532	0.090674	0.1549	0.12913	0.12656	0.020928	0.093878	0.096708	0.027681	0.096351	0.013007	0.13177	-0.15556	0.15168	0.020664	0.063079	0.072164	0.041424	-0.072252	0.22917	-0.046735	0.080536	0.091723	0.091359	0.16033	0.10707	-0.0037015	0.0026572	0.10783	0.14014	0.13146	0.098379	0.10137	0.11483	0.097929	-0.039049	-0.013514	-0.0099193	0.14007	0.096452	-0.081077	0.12551	0.091389	0.04366	0.064634	0.085492	0.033217	0.1476	0.024855	0.19313	0.10287	0.13295	0.028117	-0.0033389	0.10195	0.043142	-0.089311	0.14629	-0.020278	0.15286	0.13773	0.10409	0.11785	0.071404	-0.050985	0.0056105	-0.0051619	0.12633	0.11509	0.083988	0.16485	0.14489	0.0080734	-0.10382	0.015038	-0.0016649	0.071547	0.093795	-0.017	-0.038032	0.004123	-0.032166	-0.070531	0.065405	0.0094849	0.25815	0.15751	0.15652	0.11438	0.17166	0.12331	0.13628	0.049612	0.054691	0.10089	-0.0075383	0.061172	0.067969	0.14662	0.16294
59	-0.021459	-0.027615	-0.027034	-0.10006	-0.018967	0.015273	0.013356	0.16178	0.010825	-0.0067158	-0.019606	-0.036364	0.0019128	0.026652	0.007436	-0.01566	0.010649	0.041636	0.089241	0.0049879	0.18341	0.0015292	-0.0070837	0.0047731	-0.013778	0.0027624	0.0018587	0.070523	0.0060735	0.0036241	0.014205	0.051639	0.012239	0.063584	0.015315	-0.032125	0.017877	-0.0053945	-0.0096185	-0.053978	0.015028	-0.012656	-0.010852	-0.033486	0.01379	0.0081765	0.0057296	-0.013582	0.0058874	0.0050895	0.0069636	0.01547	0.077592	0.022254	0.29209	0.0076185	0.016086	0.1441	0	0.0077761	0.0093621	0.0056432	-0.00052803	0.018386	0.004841	0.0061911	-0.0094454	0.0093025	0.031688	0.033197	0.040849	0.025279	0.02252	0.11828	0.073016	0.0011136	-0.036301	-0.0020255	-0.0027263	-0.011261	-0.015377	0.014989	-0.010676	0.0034157	-0.081951	0.0096187	0.012137	-0.0059317	0.0081196	-0.0027347	0.049169	0.024753	0.025029	-0.026699	0.0078691	-0.032803	-0.0074714	0.0060331	0.038473	-0.0096823	-0.010389	0.014416	-0.000048474	0.0066215	0.0015366	0.039541	-0.013689	0.10745	0.016631	-0.011068	0.0086746	0.0065352	0.061718	0.0044401	0.10554	0.054774	0.013021	0.049284	0.011839	0.00749	0.0046128	-0.027995	0.003432	0.011449	-0.036266	0.0075451	0.013536	0.088933	-0.0049437	0.006166	-0.0071067	0.04933	-0.028196	-0.0043316	0.07121	-0.040673	-0.011753	-0.036453	0.051505	0.021043	-0.021987	0.024512	0.024979	-0.0023367	0.0098137	0.025615	0.017672	0.024784	0.0084575	0.047117	0.0043135	-0.0068717	0.05677	-0.026602	0.025569	0.019901	-0.0019542	0.0087357	0.024763	-0.012098	-0.063106	0.036375	-0.0064607	0.0063639	0.00040901	0.0045762	-0.0010468	-0.059259	-0.047255	0.030249	0.03367	0.064178	0.018958	0.018231	0.042652	0.023689	0.042675	0.0069398	0.025413	0.0087272	-0.007385	-0.010634	0.11729	0.027684	0.030087	0.021678	0.0056156	0.0080502	0.02226	-0.032309	0.027213	0.024026	-0.037783	0.011231	0.03508	0.039685	0.015831	0.13324	-0.011886	-0.01905	0.15088	-0.025052	0.0037555	0.0076251	0.0079948	0.0078139	0.0069911	0.0054078	-0.016279	0.242	0.0050813	0.026027	0.099689	0.015394	0.0042174	0.011471
60	-0.024658	0.035152	-0.020868	-0.11559	-0.018557	0.031839	0.0088456	0.18287	0.0082781	-0.0073113	-0.037492	-0.048613	0.014676	0.02161	-0.0083617	-0.029222	0.0070792	0.057947	0.13622	0.020328	0.19624	-0.0064682	-0.0090875	0.01153	-0.015415	0.036104	0.028057	0.07847	-0.001611	0.012714	0.01142	0.053068	0.072521	0.071651	0.024665	-0.042121	-0.0011279	-0.018438	-0.023298	-0.04013	0.0061747	-0.019322	-0.00078504	-0.033912	-0.02244	0.022039	0.0016689	0.011904	0.015746	-0.0020279	-0.013702	0.024275	0.10883	0.027864	0.3286	-0.0074775	-0.0025567	0.19017	0.0077761	0	-0.0017993	0.0030413	0.013814	0.017799	0.0017149	-0.0043529	0.0098886	0.012267	0.031998	0.056852	0.040589	0.068451	0.068935	0.14446	0.050185	0.0052199	-0.029575	0.0030224	0.017679	0.0034475	0.03127	0.014922	-0.027904	0.018117	-0.10949	0.0030291	0.0029858	-0.011305	0.0086521	-0.0017793	0.043597	0.074473	0.016645	-0.013931	0.0064687	-0.017916	-0.014012	0.013904	0.058595	0.013328	0.014026	0.015093	0.0010561	0.012653	0.0023131	0.047034	-0.025139	0.13706	0.020827	-0.0010149	0.0052055	-0.00089836	0.11189	0.015745	0.11668	0.050496	0.0067587	0.052035	0.046917	0.0053684	-0.0021704	-0.038273	0.01878	0.004912	-0.0060565	0.0046324	0.005143	0.085961	-0.016161	0.016089	0.010384	0.091322	-0.056435	-0.000048356	0.075898	-0.016237	-0.0034915	-0.054905	0.07155	0.032967	-0.017246	0.0086547	0.014466	-0.0078079	0.021604	0.010783	0.0038405	0.020793	0.013096	0.13216	-0.0074794	-0.020995	0.064875	-0.042911	0.072593	0.051428	0.006684	0.0023676	0.02363	0.0048661	-0.068908	0.040543	0.0031005	0.0091498	-0.0093284	0.010578	-0.0046974	-0.020545	-0.056983	0.028719	0.051446	0.061175	0.038082	0.021067	0.06034	0.016445	0.046243	-0.0091074	0.02391	-0.0080865	-0.044362	-0.016385	0.15188	0.02051	0.025995	0.01086	-0.0020761	0.010765	0.011089	-0.062378	0.059851	-0.0014762	-0.05838	0.0099655	0.033659	0.028498	0.028544	0.12621	-0.0045968	-0.01123	0.15049	-0.0075039	-0.001212	0.0079158	0.0074427	0.016778	0.026001	0.013162	-0.03991	0.28104	-0.00049014	0.0019725	0.12944	-0.00061996	0.022033	0.0049589
61	-0.028875	-0.0079659	-0.070376	-0.035693	-0.020667	-0.0067336	0.009256	0.11287	0.015967	-0.011539	-0.015798	-0.030864	-0.014752	0.025972	0.0099281	-0.0052091	0.018116	0.049173	0.022723	-0.0029669	0.16584	-0.0035213	0.0016699	0.0099591	-0.0096026	0.00089988	0.012713	0.075999	0.0070148	0.0052559	0.018669	0.02759	0.001247	0.08206	0.01998	-0.041858	0.018128	-0.012219	-0.0038373	-0.050252	0.010043	0.0006149	0.0058292	-0.037222	0.03319	0.0042122	-0.0031632	-0.030525	-0.0032003	0.003658	0.044987	0.035381	0.090055	0.011048	0.3037	0.0082506	0.007804	0.12904	0.0093621	-0.0017993	0	0.0079552	-0.013271	0.01294	0.0057019	0.010509	-0.0018536	0.0065772	0.035238	0.02664	0.0058068	-0.020979	0.016131	0.074123	0.062041	-0.01013	-0.027873	-0.0062197	-0.006284	0.025632	-0.060473	0.020352	-0.009603	-0.0083737	-0.10246	-0.0020323	0.0052973	-0.01272	-0.00317	-0.00379	0.029942	0.0043967	0.012259	-0.025953	-0.0018583	-0.031511	-0.0089476	-0.0073921	0.057981	0.0034015	0.013118	0.012398	-0.0043596	-0.010149	-0.0031159	0.060316	-0.026558	0.12749	0.013187	0.0040467	0.00015776	0.01329	0.052267	-0.0076002	0.13049	0.070565	0.013347	0.012378	0.010447	0.0012976	-0.0055411	-0.031323	1.7295E-008	-0.0019827	-0.042787	-0.004559	-0.011454	0.099334	0.0063163	-0.010392	0.0074173	0.025898	-0.025085	-0.010557	0.061099	-0.07824	-0.063202	-0.029518	0.030073	0.0073942	-0.017725	0.0064913	0.016325	0.0047146	-0.0008372	0.021103	0.0079672	0.01838	0.0044046	0.022506	-0.006124	-0.024384	0.095836	-0.021011	0.023636	0.016162	-0.011732	-0.0014626	0.016964	-0.021102	-0.043129	0.017881	-0.0065498	-0.0075942	0.0057119	-0.0066148	-0.01047	-0.042858	-0.09544	0.075405	0.018172	0.088157	0.032625	0.012826	0.043527	0.024921	0.015233	0.0057028	0.0087607	-0.00021753	0.00087127	-0.0050931	0.13303	-0.00021918	0.013874	0.0005344	-0.009463	0.027356	0.032261	-0.028312	0.019413	0.024808	-0.044983	0.00062395	0.027622	0.040205	0.0055669	0.087267	0.015573	-0.028122	0.13937	-0.050684	-0.0067465	-0.0054943	-0.0071761	-0.022774	0.024811	-0.00075595	-0.012588	0.27838	0.018706	0.039101	0.067295	0.0074244	-0.0069947	-0.0090064
62	0.041356	0.0022289	0.057208	0.0042848	0.026349	0.036986	0.0078671	-0.012794	-0.0045354	0.023014	0.0081384	0.036154	0.019245	-0.0085339	-0.02418	0.0023059	-0.000088599	0.00073426	0.074198	0.0041593	-0.040659	0.010429	0.0037384	-0.0026373	0.0035795	0.0094334	-0.0089606	0.0066125	0.013348	-0.0035783	0.0088326	0.020221	0.030373	-0.036442	-0.0083608	0.027021	0.0029962	0.0058394	0.00099342	0.0072837	0.0051402	-0.0075489	-0.015269	0.010334	0.0052783	0.0061382	0.01535	0.0058402	0.0045518	-0.0034623	-0.0039935	-0.0033993	-0.023086	-0.012457	-0.12654	0.010366	-0.00041714	-0.043578	0.0056432	0.0030413	0.0079552	0	0.018069	0.0079219	0.003958	0.014007	-0.0002212	0.0040593	-0.0059301	0.0099109	0.0248	0.075206	0.010135	0.0081459	-0.037107	0.018146	0.01436	0.0084716	0.024328	-0.00081769	0.066356	0.0064186	0.00087208	0.015097	0.047321	0.010046	0.019072	0.0072055	-0.0005224	0.010996	-0.0017141	0.02108	0.025482	0.039201	0.0081007	0.0078239	0.019328	0.0089818	-0.017625	-0.0092759	-0.011985	0.0028736	0.014481	0.043974	0.0069228	-0.019883	0.016248	-0.031499	0.009635	-0.0077797	0.0092038	-0.00010771	0.0081328	0.01802	-0.049441	-0.047168	-0.014257	0.029007	0.01035	0.0066729	0.016155	0.0096605	-0.0010601	0.013282	0.011803	0.0035765	0.023955	-0.036569	-0.0022977	0.014482	0.0009112	-0.019548	-0.0082952	-0.0031227	-0.0050302	0.049256	0.043752	0.016203	0.0074208	0.0046141	0.012856	0.009496	-0.00055821	-0.0032206	0.0053791	-0.01398	-0.0020651	0.0094227	0.013073	0.024085	0.0095386	0.027464	-0.060236	0.0043543	0.0016139	0.0049305	0.0070858	0.009278	-0.0028374	0.013186	0.020098	0.021084	0.011418	0.011899	0.0031622	0.0208	0.014408	0.0064958	0.08363	-0.040489	0.013644	-0.057399	-0.014268	-0.0009725	-0.0069976	-0.013416	0.046257	0.0027447	0.011934	0.010476	0.0026291	-0.013248	-0.01843	0.015681	0.0022948	0.020815	0.021038	-0.0040448	-0.020746	0.055092	0.0043497	-0.0030539	0.00018869	0.013615	0.0079818	-0.0073351	0.0059426	-0.00086448	-0.0498	0.024206	-0.028211	0.058673	0.016456	0.015794	0.0017661	0.034445	-0.015792	0.0070348	0.0082218	-0.093913	0.012778	0.0088314	0.032384	0.015872	-0.0090242	0.021358
63	-0.034197	-0.026096	-0.085207	-0.083909	-0.022983	-0.018623	-0.0091791	0.14217	0.01923	-0.036012	-0.016245	-0.042548	-0.0031291	0.035005	0.043893	-0.026367	0.017613	0.041844	0.0092338	-0.033742	0.21796	-0.019407	-0.0015682	0.0062289	-0.018978	-0.026835	0.017084	0.066229	-0.021488	0.0093313	0.012633	0.042071	0.0078392	0.13484	0.021453	-0.061749	0.016599	-0.022393	-0.01034	-0.057673	-0.000077366	-0.00064222	0.004959	-0.026906	0.090168	-0.004478	-0.017313	-0.03441	0.017371	0.0042676	0.041033	0.0062994	0.064568	0.040148	0.38694	-0.00066244	0.013981	0.15607	-0.00052803	0.013814	-0.013271	0.018069	0	0.040165	0.0011916	0.0049902	-0.0068394	0.00065918	0.03076	0.0195	0.013193	-0.044445	0.019883	0.10162	0.087982	-0.02169	-0.040987	-0.015782	-0.03182	-0.0022486	-0.074846	0.018186	-0.015816	-0.008328	-0.13248	-0.0064131	0.0094885	-0.011158	-0.0055067	-0.013089	0.019563	0.0080639	0.019201	-0.041964	-0.00084525	-0.033223	-0.039053	-0.024327	0.060866	0.0093306	0.021748	0.023871	-0.015483	-0.018636	-0.011902	0.054561	-0.02814	0.11702	0.015085	0.021889	-0.0054055	0.015602	0.015184	-0.014296	0.12795	0.10596	0.033784	0.025121	0.014975	-0.0029194	-0.0067638	-0.058958	-0.0060166	-0.017498	-0.029223	-0.0061205	-0.025085	0.11686	0.0039768	-0.0090851	0.0014923	0.052711	-0.034898	-0.011767	0.068991	-0.0837	-0.065666	-0.040957	0.041888	0.0084617	-0.033152	0.031311	0.01819	0.0060753	0.003977	0.042066	0.018202	0.014606	-0.0094403	-0.0029072	-0.011223	-0.057074	0.096242	-0.029203	0.031661	0.0079597	-0.036626	-0.0041829	0.020039	-0.02561	-0.055584	0.00029063	-0.016792	-0.014448	0.0050318	-0.0011848	-0.018641	-0.025792	-0.11642	0.12302	0.0095884	0.13256	0.0059623	0.015892	0.026633	0.035957	0.023074	0.0080625	0.012025	-0.0071539	-0.0080798	0.012171	0.10509	-0.0051587	0.048252	-0.0080886	-0.0042675	0.014056	0.046389	-0.099348	0.014455	0.036284	-0.010312	0.0033004	0.034686	0.049226	0.0083449	0.12466	0.051286	-0.027201	0.16966	0.008136	0.0057973	-0.0041934	-0.0053053	-0.0096773	0.0055699	-0.015733	-0.014456	0.30589	0.019684	0.043124	0.066663	0.0064795	0.0042952	-0.015124
64	0.0091982	-0.013015	0.011719	-0.030414	0.031816	0.050222	0.017161	0.091539	0.011658	0.016881	-0.034263	0.0071582	0.047143	0.0045783	0.016927	0.00001103	-0.0056257	0.086379	0.12648	-0.028144	0.12316	0.010074	-0.0046579	0.033812	0.017066	0.03196	0.025202	0.077596	-0.0064774	0.035586	0.049216	0.04636	0.088924	0.044442	0.023911	-0.016922	0.045229	0.0047322	-0.0039137	-0.019534	0.026403	-0.023297	-0.0078309	-0.013198	0.069106	0.018073	-0.0044212	0.013426	0.028838	0.019792	0.062072	0.038883	0.058244	0.036678	0.21408	-0.0053233	0.015171	0.11444	0.018386	0.017799	0.01294	0.0079219	0.040165	0	0.054134	-0.0044374	0.004949	0.014609	0.049481	0.050142	0.023023	0.10102	0.059996	0.14796	-0.0069602	0.015935	-0.020687	0.019288	0.019931	0.0045527	0.03235	0.033013	-0.023727	0.022748	-0.071353	0.022123	0.018149	-0.012734	0.017775	0.015139	0.066026	0.061972	0.054426	0.0024646	0.014738	0.025986	-0.012474	0.01684	0.025878	-0.00359	0.0086169	0.021776	0.011171	0.051155	0.022044	0.064272	-0.00024114	0.077591	0.059769	0.0031736	0.0031923	0.01022	0.069141	0.050131	0.099427	-0.0021032	0.011909	0.055373	0.05891	0.012643	0.021818	-0.045272	0.011408	0.017515	-0.01342	0.024332	-0.017386	0.08991	-0.028283	0.03597	0.016458	0.11161	-0.0055747	0.0012107	0.054873	0.0090282	-0.00051792	0.015138	0.06785	0.051482	0.051656	0.033864	0.022867	0.011275	0.035785	0.016338	0.026531	0.024196	0.023877	0.08339	0.015601	-0.020568	0.032881	-0.024178	0.061471	0.046808	-0.016145	0.010093	0.05389	0.0047537	-0.038231	0.063472	0.0044161	0.020095	0.00046513	0.027761	0.004098	0.0085874	0.0035814	0.0569	0.050571	0.069643	-0.018745	0.043634	0.053477	0.036677	0.076669	0.0020909	0.030496	-0.0040082	-0.029561	-0.022799	0.074334	0.017078	0.092932	0.030185	0.027574	0.042015	-0.0061633	-0.063794	0.032752	0.01349	0.0021838	0.031316	0.038152	0.022545	0.038831	0.10929	-0.053657	0.033181	0.14456	0.089189	0.027123	0.046191	0.025109	0.041785	0.026477	0.015217	-0.011726	0.2084	0.040027	0.041324	0.17541	0.035535	0.023654	0.022714
65	-0.012152	-0.015338	-0.057324	-0.061498	-0.027134	0.011336	0.016626	0.16381	0.026953	0.004652	-0.020476	-0.0099932	0.015842	0.023257	0.016632	-0.028049	0.022897	0.039314	0.030656	-0.016924	0.19328	0.0030852	-0.0027711	0.016238	0.015508	0.0188	0.011717	0.076657	0.018936	-0.001393	0.022019	0.072496	0.0027478	0.092168	0.018793	-0.04425	0.021746	-0.0090326	-0.016641	-0.046218	0.015442	-0.00189	-0.0091567	-0.038169	0.049542	0.017582	0.0053987	-0.012233	0.019184	0.0049307	0.052483	0.024993	0.07847	0.039012	0.31636	0.0044418	0.0085126	0.12539	0.004841	0.0017149	0.0057019	0.003958	0.0011916	0.054134	0	0.0067259	-0.0021686	0.0025683	0.02321	0.040608	0.019383	0.0012838	0.028974	0.1117	0.067771	0.016557	-0.0092575	-0.0018586	0.0051281	0.022429	-0.044523	0.033792	-0.014695	0.010418	-0.10019	0.0084237	0.013182	-0.010527	0.0090539	0.0045549	0.054976	0.020715	0.02963	-0.026521	0.0087862	-0.0094316	-0.0043978	0.0060487	0.044252	0.0013424	0.00034361	0.013815	0.0067391	0.0031343	-0.0034568	0.052339	-0.018668	0.1491	0.024618	0.0054108	0.015568	0.017119	0.055147	0.0084974	0.1254	0.060466	0.029096	0.03954	0.027995	0.008122	0.0075605	-0.016942	0.0076056	0.014951	-0.046235	-0.00030413	0.0067063	0.11634	-0.0037604	0.011608	-0.00035812	0.02692	-0.018692	-0.00052957	0.076814	-0.058356	-0.027119	-0.016586	0.049277	0.022439	0.028442	0.046476	0.028701	0.0044614	0.0088109	0.03397	0.022293	0.031027	0.0049279	0.028963	0.0017806	-0.02172	0.07126	-0.028168	0.035759	0.032062	-0.011088	0.013996	0.021769	-0.004474	-0.058445	0.027008	-0.0040124	0.012711	0.0087329	0.0054759	-0.0089762	-0.046628	-0.056296	0.060859	0.035435	0.083453	-0.0068583	0.015606	0.041567	0.02661	0.053087	0.013889	0.016403	0.0026006	0.0014799	-0.0018778	0.1353	0.027568	0.035913	0.022709	0.0097301	0.011758	0.034875	-0.032571	0.018901	0.012417	-0.036374	0.014844	0.039023	0.035624	0.019787	0.1127	-0.0039596	-0.029494	0.19276	-0.01706	0.016828	0.010135	0.0079324	0.0092537	0.0094289	0.010039	-0.016928	0.25665	-0.0024119	0.063442	0.11285	0.017401	0.0099219	0.0048844
