1,0.036177,0.22452,0.15349,0.41859,0.32069,0.29968,-0.074196,0.3939,0.19518,0.2077,0.39381,0.4272,-0.24875,0.17064,0.2754,0.27782,-0.034041,0.026792,0.14538,-0.086527,0.45156,0.44439,0.16182,0.37135,0.18501,0.097007,0.13822,0.43375,0.23111,0.2984,0.19429,0.061664,-0.057664,-0.099281,0.11024,0.24361,0.069727,0.21686,0.033225,0.42119,-0.076036,0.21444,0.39353,-0.15773,0.26903,0.43789,0.39253,0.1402,0.35096,-0.12355,0.40829,-0.26224,0.23559,-0.1463,0.23986,0.2548,-0.16808,0.43266,0.3623,0.35216,-0.13957,0.38228,0.30445,0.35779,0.2138,0.017723,0.38344,0.21731,0.026906,0.23201,0.0082651,0.095285,0.053853,-0.13573,0.30374,0.096388,0.42289,0.38016,0.25767,0.30531,0.2269,-0.17428,0.43419,0.3669,0.38997,0.22745,-0.00017192,0.32548,0.23636,0.00037955,0.25155,0.20141,0.15171,0.55198,0.38809,0.19166,0.19666,-0.034494,-0.18071,-0.048031,0.22361,0.49192,0.37158,0.39779,0.21553,0.14122,-0.19294,0.3079,-0.05966,0.10043,0.30905,0.21127,0.22674,0.17964,-0.099414,0.46231,0.17668,0.28222,0.47389,0.37229,0.10402,0.24816,0.34294,0.042256,0.021191,0.30003,0.16102,-0.22433,0.27336,0.054308,-0.14717,0.24225,0.23997,-0.23071,0.40917,-0.064512,0.39201,0.12389,-0.015112,0.40887,0.3598,0.011924,0.12916,0.12014,0.33988,0.44179,0.40939,0.38132,0.026874,0.31559,0.14487,-0.10293,-0.077834,0.21837,0.27162,-0.1848,0.3671,0.19736,0.23282,0.10086,0.14421,0.17316,0.39948,0.27707,0.28837,0.39025,0.16983,0.23813,0.10695,0.2915,-0.051865,-0.14052,0.41155,-0.14642,0.23387,0.27496,0.40289,0.37648,0.35672,0.059077,-0.10945,0.098715,0.27255,-0.22432,0.28397,0.30386,0.36169,0.11958,0.27255,-0.13653,0.027973,0.063445,0.12564,0.10006,-0.027045,0.033963,-0.14455,-0.30374,0.16205,-0.064093,0.19166,0.38143,0.32575,0.32222,0.2829,0.27527,0.37788,0.13425,-0.043208,0.2246,0.15093,0.012503,0.2227,0.26048,0.33242
0.036177,1,-0.0029036,0.023524,-0.15984,0.16498,-0.12674,0.095042,-0.014732,0.13149,-0.079625,-0.013346,-0.05979,-0.052534,-0.34478,-0.0063478,0.094143,0.18411,0.18895,0.11066,0.14728,-0.18018,-0.096986,-0.088413,-0.091926,0.054984,0.17976,-0.0066351,0.0077198,-0.03698,-0.050783,0.018713,0.07663,-0.0053108,0.082801,-0.079091,-0.2243,-0.22197,-0.20097,0.1361,-0.17567,0.15788,0.21132,0.013642,-0.35616,0.18819,-0.078848,0.040434,0.028227,-0.13141,-0.011989,-0.078454,0.15213,-0.22752,0.056889,-0.075133,-0.34081,0.18898,-0.15416,-0.29978,-0.12296,-0.07429,0.10167,-0.017915,-0.082438,0.12607,0.18093,-0.13561,-0.17124,0.26659,0.027098,0.12463,0.29846,0.04312,-0.021315,0.13187,0.041347,-0.083417,0.16582,-0.0080811,0.20592,0.014338,-0.11657,0.065835,-0.21465,-0.15848,0.045777,-0.0004132,-0.075873,-0.073392,-0.04608,0.20061,-0.038901,-0.056756,-0.092191,0.024729,-0.0067062,-0.11865,0.10155,0.33934,0.21176,-0.22593,0.0195,0.065818,-0.079867,-0.025727,-0.21024,0.13493,-0.054633,0.10052,0.0030431,-0.15216,0.27166,-0.025904,0.056059,-0.04982,-0.15428,0.059947,0.10078,-0.14558,-0.097519,-0.038872,0.018183,-0.052939,0.22429,-0.17192,-0.013518,-0.15765,0.10287,-0.038842,0.020489,0.25885,-0.11675,-0.020008,0.081711,0.01985,0.17575,-0.1812,0.058738,-0.0044276,-0.067592,-0.13738,-0.12871,-0.062024,-0.0063153,-0.25694,-0.19732,-0.12952,-0.033973,0.41526,-0.1495,-0.030774,0.11307,-0.09289,0.17744,0.23455,0.028338,-0.076525,-0.028521,0.20285,-0.069378,0.051828,0.12238,0.004184,-0.13892,-0.16951,-0.039952,0.049749,-0.033648,0.00041654,0.10659,-0.15367,0.15886,-0.12255,0.080758,-0.34207,0.045453,-0.25386,-0.072601,-0.23813,-0.21762,-0.012111,0.29504,-0.050275,-0.22551,-0.085139,-0.19827,-0.12393,0.014767,0.072272,0.15408,-0.34675,-0.24243,-0.11137,0.042241,-0.041078,0.088209,-0.016261,-0.063447,0.18437,0.066597,-0.183,-0.12895,-0.15811,-0.011334,0.0056536,0.03692,0.0091692,-0.34466,0.11912,-0.083861,-0.16649,0.17095,-0.22912,-0.0068907,-0.20647
0.22452,-0.0029036,1,0.045659,0.29587,0.38268,0.24775,-0.13032,0.22962,0.12665,-0.050127,0.24175,0.37473,-0.21943,0.066901,0.14845,0.10401,0.0040135,0.10908,0.077349,-0.21635,0.42214,0.16494,0.17497,0.32926,0.11764,-0.06186,-0.022501,0.33221,0.21642,0.2866,0.25546,0.053994,-0.12449,-0.067421,0.22168,0.22486,0.23103,0.096335,-0.024387,0.36916,-0.080788,-0.072746,0.12724,-0.11454,0.33174,0.32797,0.46949,0.067382,0.16469,-0.15072,0.34521,-0.11223,0.27731,-0.40162,0.19316,0.20517,-0.10869,0.27391,0.323,0.35857,-0.16872,0.46706,0.19492,0.30914,0.051045,0.0064785,0.3836,0.12262,0.062677,0.17288,0.17666,0.089023,-0.0067609,-0.21367,0.21751,0.18214,0.40687,0.30478,0.16595,0.30103,0.12216,-0.036028,0.26316,0.23937,0.36323,0.08694,-0.071132,0.34598,0.19177,0.34006,0.22112,0.086871,0.12798,0.32693,0.40341,0.23379,0.32442,-0.11674,-0.22388,-0.21319,0.14597,0.44895,0.31545,0.4614,0.12408,0.24422,-0.062761,0.26305,-0.048436,0.12129,0.13328,0.25994,0.35036,0.061083,-0.33989,0.39622,0.13029,0.24205,0.33328,0.31167,0.30657,0.26143,0.40419,-0.021173,0.31518,0.12005,0.12516,-0.36533,0.43649,0.049868,0.003275,0.26081,0.25861,-0.23262,0.44177,-0.04957,0.23971,0.13741,0.24751,0.36445,0.30594,0.13267,0.0040417,0.24192,0.31878,0.37656,0.28923,0.29382,0.096917,0.37037,0.2821,-0.12215,-0.07909,0.18739,0.37497,-0.042923,0.31255,0.18637,0.20459,0.084056,0.36472,0.092638,0.42171,0.093911,0.30664,0.29002,0.11095,0.20683,-0.070697,0.35766,-0.093872,-0.031826,0.2793,-0.074861,0.19275,0.17706,0.29584,0.23783,0.2421,-0.020314,-0.053856,-0.0029074,0.46866,-0.050367,0.33066,0.31381,0.27746,-0.019371,0.21883,0.11858,-0.18223,0.12786,0.16873,-0.076048,-0.06645,0.078941,-0.21035,-0.44875,0.088185,-0.067522,0.13583,0.36397,0.33945,0.43715,0.36106,0.29671,0.46214,0.14474,-0.12455,0.073702,0.038621,0.031439,0.12874,0.40265,0.35232
0.15349,0.023524,0.045659,1,0.29414,0.0049205,0.41542,-0.21458,0.36581,0.3381,0.092682,0.057609,0.12966,-0.21649,0.12834,0.2705,0.076989,0.38726,-0.14741,0.019575,-0.1465,0.29564,0.25067,0.32009,0.24894,0.41865,0.22188,0.20022,0.1406,0.2524,0.36416,-0.21287,0.1983,-0.01862,-0.053108,-0.02905,0.27385,0.095809,0.21589,0.21536,0.2273,0.13158,0.20388,0.029408,-0.017506,-0.062193,0.10614,0.14848,-0.072296,0.29218,0.19724,0.3389,-0.049469,0.12984,-0.045832,-0.0084292,0.20594,-0.20394,0.26042,0.13847,0.012194,0.072182,0.17033,-0.015605,0.19422,-0.063501,0.18543,0.073444,0.41179,-0.10713,-0.18349,-0.019783,0.095353,0.1391,-0.24322,0.2692,0.17679,0.24225,0.1955,0.45444,0.044524,0.042684,-0.1225,0.062273,0.17887,0.16394,-0.068586,-0.267,-0.016432,0.22038,-0.089655,0.022472,-0.044956,0.043372,0.15715,0.27846,0.062081,-0.0072932,0.021998,-0.17206,0.15974,0.13176,0.085693,0.0081082,0.23684,0.5616,0.060994,-0.14152,0.0622,-0.014128,-0.11578,0.2457,0.099358,0.10816,0.48535,-0.21343,0.066998,-0.1479,0.15793,0.23745,0.1143,0.03416,0.13145,0.12714,0.042938,0.20148,-0.12498,0.27635,-0.065636,0.021836,0.54219,-0.012138,0.36617,0.54247,-0.17131,0.12987,-0.27445,0.3148,0.031712,0.11745,0.16475,-0.12152,-0.030567,0.13322,0.053874,0.081625,0.047408,0.13035,0.32805,0.035563,0.3234,-0.13329,-0.066334,0.06511,0.17817,0.08868,-0.15352,0.0021512,0.24214,-0.15422,0.15945,-0.015541,0.13494,0.026854,0.16764,0.0055283,0.20638,0.12129,0.12237,0.27679,0.061073,0.26491,0.090368,0.36472,0.081205,0.21842,-0.0055756,0.12029,-0.10947,0.089849,0.15877,-0.3308,-0.12734,-0.088962,-0.064097,-0.035334,-0.00049831,0.39667,-0.19091,0.034041,-0.074235,0.15046,0.12406,0.031804,0.033083,-0.094629,0.12415,-0.14764,-0.12678,0.075401,-0.13317,-0.058887,-0.018505,0.1651,0.059776,0.0018839,0.46578,0.039039,0.24564,0.3094,0.27409,0.092101,0.011325,0.056638,0.1212,-0.079336
0.41859,-0.15984,0.29587,0.29414,1,0.42698,0.51963,-0.28427,0.49256,0.2119,0.10665,0.53859,0.5805,-0.3267,0.48095,0.41749,0.11764,0.027149,-0.053443,0.010516,-0.28123,0.72111,0.53997,0.4261,0.60908,0.22708,0.038865,0.1176,0.49692,0.55254,0.41329,0.17992,0.10507,-0.16377,-0.15292,0.25398,0.49515,0.39732,0.34694,0.23449,0.6732,-0.18754,0.11036,0.25203,0.029271,0.17965,0.65918,0.57202,-0.0095952,0.36299,-0.058196,0.69013,-0.32875,0.52776,-0.43919,0.15449,0.53609,-0.51934,0.70064,0.6921,0.58647,-0.19579,0.56393,0.195,0.62381,0.10322,0.083486,0.63346,0.46486,-0.04188,0.053279,0.049451,0.008001,0.065337,-0.30235,0.28692,0.31356,0.64675,0.40897,0.30388,0.23135,0.20861,-0.21264,0.44583,0.58193,0.63957,0.19274,-0.031413,0.57196,0.50922,0.22773,0.21359,0.22682,0.19687,0.60384,0.64056,0.28049,0.29649,-0.17733,-0.56984,-0.018581,0.53256,0.58564,0.46749,0.67322,0.37435,0.45437,-0.37629,0.53732,-0.16063,0.22272,0.40948,0.030385,0.35438,0.15008,-0.42492,0.6146,0.21139,0.41009,0.5852,0.59918,0.37034,0.42257,0.49542,-0.10482,0.43921,0.15162,0.22704,-0.49932,0.46199,0.15564,-0.11781,0.40678,0.34941,-0.40283,0.60923,-0.29958,0.63131,0.058625,0.17936,0.64024,0.4009,-0.017083,0.1004,0.28668,0.51354,0.57018,0.47007,0.54855,-0.18429,0.54183,-0.019351,-0.26766,0.081225,0.19428,0.29903,-0.27001,0.547,0.29746,0.079421,0.24341,0.35132,0.18815,0.54808,0.24574,0.42532,0.50636,0.23522,0.39756,-0.04774,0.39196,0.0040883,-0.15079,0.65719,-0.15755,0.58559,0.2767,0.62978,0.23019,0.396,0.13901,-0.10074,-0.24933,0.45076,0.08796,0.46321,0.56276,0.74557,-0.062037,0.15874,-0.23067,0.14739,0.26012,0.20585,0.018121,-0.21755,0.027313,-0.24892,-0.49928,0.12093,-0.10287,0.31335,0.57873,0.69325,0.48153,0.4324,0.4553,0.4887,0.42716,-0.19406,0.3821,0.14163,-0.00067754,0.4441,0.44968,0.59869
0.32069,0.16498,0.38268,0.0049205,0.42698,1,0.24167,-0.065139,0.21974,0.15937,-0.20549,0.46699,0.60214,-0.41183,-0.054986,0.17335,0.058045,-0.096762,0.39524,0.1526,-0.24721,0.4505,0.28141,0.24375,0.51387,0.14814,0.10751,0.040675,0.42579,0.4087,0.22956,0.51889,0.20647,-0.22377,0.032203,0.25141,0.19246,0.31755,-0.069804,0.20961,0.44196,-0.20602,0.104,0.17973,-0.42535,0.57439,0.57004,0.7304,0.06011,0.064095,-0.29348,0.50146,-0.19451,0.28239,-0.63876,0.11391,0.080381,-0.15992,0.39306,0.34087,0.58436,-0.41081,0.80307,0.20324,0.50513,0.17566,0.24446,0.56082,0.050587,0.3825,0.25175,0.39657,0.32573,0.10502,-0.34672,0.32881,0.34454,0.56999,0.66485,0.11134,0.61814,0.1875,-0.26972,0.58392,0.28621,0.48943,0.19677,0.073595,0.52966,0.41946,0.4625,0.4682,0.26991,0.25918,0.38661,0.67361,0.28237,0.46961,-0.14924,-0.16192,-0.03089,0.22037,0.654,0.57939,0.65855,0.029129,0.19708,-0.14882,0.45295,-0.053773,0.29884,-0.0082162,0.46581,0.55609,-0.054598,-0.51636,0.46314,0.21567,0.48336,0.3734,0.52383,0.47782,0.43939,0.50706,0.14487,0.36125,0.11304,-0.012502,-0.5484,0.66172,-0.049429,0.17047,0.2813,0.16211,-0.25748,0.77436,0.092166,0.24475,0.22603,0.40297,0.54994,0.35078,-0.026001,-0.073368,0.39966,0.27557,0.34919,0.3228,0.32509,0.3544,0.33262,0.18188,-0.19451,-0.13125,0.45636,0.69402,-0.098503,0.38406,0.26757,0.42437,0.12702,0.62286,0.2294,0.68075,-0.11453,0.40053,0.43215,0.32178,0.35415,-0.37406,0.74289,-0.39919,0.018033,0.32896,-0.11484,0.11806,0.37013,0.28636,0.29224,0.1166,-0.30247,0.0065452,0.13818,0.65782,-0.072158,0.54684,0.43982,0.40026,-0.11374,0.20808,0.085253,-0.51402,0.057674,0.15307,-0.13271,-0.30078,0.1336,-0.24217,-0.74711,0.22413,-0.097409,0.15986,0.51048,0.52877,0.57949,0.66075,0.40805,0.66343,-0.11436,-0.27661,0.0043826,-0.15187,0.25165,0.10017,0.63867,0.46153
0.29968,-0.12674,0.24775,0.41542,0.51963,0.24167,1,-0.22814,0.4623,0.34304,0.10213,0.3342,0.47093,-0.24324,0.36586,0.34557,0.091342,0.20901,-0.092061,0.0036937,-0.21438,0.57003,0.46369,0.47888,0.56584,0.27799,0.065865,0.089067,0.37826,0.50383,0.41375,0.16184,0.18876,-0.070351,-0.099052,0.13433,0.50435,0.25904,0.21037,0.19662,0.48157,-0.073374,0.17787,0.22629,0.047684,0.06642,0.48233,0.44663,-0.056334,0.40246,-0.0068732,0.42172,-0.29666,0.43718,-0.38378,0.10649,0.40492,-0.42332,0.47374,0.47613,0.4649,-0.11861,0.43752,0.11547,0.47881,0.098219,0.15043,0.42125,0.46662,-0.055223,-0.012792,0.03416,0.054918,0.1493,-0.26087,0.32273,0.27782,0.46314,0.30055,0.41892,0.12771,0.13946,-0.23214,0.39586,0.44748,0.441,-0.024166,-0.11501,0.41012,0.43062,0.13331,0.12518,0.11591,0.12769,0.4343,0.51185,0.18212,0.24951,-0.17415,-0.39427,0.019374,0.34332,0.42551,0.27297,0.56105,0.39459,0.37457,-0.40845,0.27738,-0.085274,0.16117,0.2765,0.054736,0.27104,0.19166,-0.36213,0.45937,0.12069,0.19735,0.50601,0.53715,0.22856,0.36554,0.42658,-0.029601,0.33055,0.079763,0.23327,-0.37517,0.34521,0.36369,-0.14277,0.48881,0.42477,-0.20833,0.48158,-0.3262,0.41113,0.045516,0.1514,0.48894,0.201,-0.014221,0.15248,0.26358,0.38414,0.38615,0.33139,0.47681,-0.11895,0.52927,-0.062455,-0.2749,0.088667,0.19257,0.24776,-0.29071,0.37921,0.28193,-0.03153,0.2665,0.22443,0.17903,0.40371,0.19637,0.23241,0.43307,0.24955,0.30254,0.0325,0.24941,0.11228,-0.073032,0.55356,-0.10429,0.41562,0.1987,0.32684,0.12512,0.33736,0.1818,-0.22972,-0.25755,0.33161,0.05732,0.29796,0.36863,0.5416,-0.067065,0.10223,-0.18049,0.075902,0.21679,0.1647,-0.13038,-0.19336,0.055212,-0.22951,-0.36488,0.17213,-0.20377,0.14535,0.35616,0.49914,0.33724,0.3508,0.57737,0.32956,0.33399,0.057015,0.23396,0.13364,0.078047,0.28591,0.36062,0.41808
-0.074196,0.095042,-0.13032,-0.21458,-0.28427,-0.065139,-0.22814,1,-0.26353,-0.081223,-0.074156,-0.13114,-0.15799,0.10741,-0.2038,-0.19915,-0.1752,-0.16727,0.11659,0.096164,0.11934,-0.33735,-0.20057,-0.17936,-0.27137,-0.075154,0.092787,-0.095388,-0.15608,-0.20495,-0.28083,-0.023627,-0.11406,0.020668,0.13445,-0.13615,-0.22653,-0.21613,-0.30068,-0.0018342,-0.30518,-0.015874,0.040049,-0.077553,-0.14061,0.028287,-0.15686,-0.16332,0.02503,-0.256,-0.076797,-0.35343,0.14633,-0.24847,0.13618,-0.08567,-0.24209,0.22971,-0.33057,-0.37055,-0.16269,0.0070472,-0.15187,-0.06519,-0.1935,0.05756,0.030269,-0.18966,-0.30812,0.15921,0.071824,0.022653,0.037695,0.015154,0.15181,-0.039542,-0.11072,-0.26876,-0.10614,-0.2229,0.04579,-0.045704,0.018608,-0.033259,-0.28571,-0.27568,-0.0071467,0.11597,-0.16014,-0.17306,-0.098051,0.048921,-0.081452,-0.037571,-0.22758,-0.24145,-0.08914,-0.013852,0.036689,0.35269,0.049329,-0.23654,-0.17482,-0.073693,-0.24718,-0.304,-0.22688,0.089509,-0.15324,0.020954,-0.032405,-0.20613,0.019637,-0.05317,-0.24379,0.21921,-0.23124,-0.035503,-0.14029,-0.22883,-0.17473,-0.098275,-0.085788,-0.20477,0.12033,-0.24761,-0.012814,-0.23092,0.14563,-0.12077,-0.15344,0.085698,-0.25697,-0.20132,0.22944,-0.13062,0.25067,-0.30608,-0.0017673,-0.064239,-0.22756,-0.12446,0.0011997,-0.0066831,-0.048502,-0.2498,-0.23936,-0.17318,-0.28259,0.18331,-0.3122,0.0015746,0.18192,-0.036532,-0.018009,-0.034159,0.2878,-0.1669,-0.20453,0.063927,-0.12714,-0.009834,-0.070026,-0.14529,-0.12915,-0.19367,-0.18628,-0.072413,-0.10139,-0.065687,-0.011696,-0.15348,0.042862,-0.32373,0.074072,-0.31194,-0.084889,-0.29155,-0.010862,-0.22237,-0.14681,0.067894,0.16369,-0.08404,-0.043601,-0.12464,-0.21287,-0.36866,0.013887,-0.085975,0.1232,-0.17221,-0.15672,-0.10174,-0.078585,0.091292,0.043657,0.12549,0.17149,-0.0071852,0.030449,-0.088863,-0.18953,-0.24127,-0.15772,-0.095417,-0.28386,-0.16083,-0.33088,-0.026351,-0.25627,-0.1,0.065399,-0.18818,-0.052989,-0.15309
0.3939,-0.014732,0.22962,0.36581,0.49256,0.21974,0.4623,-0.26353,1,0.29371,0.25979,0.39315,0.41075,-0.26235,0.3613,0.38665,0.31426,0.16569,-0.15978,0.005526,-0.052869,0.55399,0.4807,0.29758,0.45506,0.18888,0.040233,-0.0021589,0.44897,0.31819,0.38525,0.049302,0.055036,-0.021341,-0.12305,0.16716,0.32484,0.11642,0.28854,0.082244,0.47367,0.093495,0.21255,0.17066,0.00058274,0.12652,0.48797,0.40673,0.094542,0.42322,-0.020191,0.4668,-0.32747,0.36169,-0.21465,0.23384,0.32812,-0.33874,0.47522,0.47838,0.33517,-0.0651,0.36439,0.28247,0.39585,0.16707,-0.057622,0.37893,0.34149,-0.075771,0.095628,-0.096688,0.031485,0.0576,-0.19279,0.32291,0.22509,0.43255,0.30055,0.33703,0.18528,0.20174,-0.15992,0.28274,0.46281,0.37156,0.11079,-0.082129,0.34905,0.2733,0.085904,0.09123,0.12139,0.05188,0.52065,0.45415,0.21287,0.089727,-0.098365,-0.32503,0.0049237,0.24349,0.48306,0.29348,0.4723,0.40114,0.32055,-0.12534,0.3389,-0.043023,0.1453,0.3448,0.13708,0.12814,0.35326,-0.26754,0.51145,0.18523,0.24836,0.50401,0.44022,0.1907,0.31941,0.3659,-0.053571,0.20723,0.20065,0.29815,-0.25653,0.25647,0.20034,-0.14067,0.38725,0.43369,-0.30683,0.39638,-0.22111,0.4367,0.051169,-0.011241,0.42207,0.27706,0.0044524,0.15811,0.1744,0.43495,0.44943,0.35741,0.48965,-0.10532,0.45329,0.0032062,-0.2519,0.033249,0.15768,0.19032,-0.34903,0.43462,0.25104,0.074043,0.22412,0.14898,0.23652,0.33086,0.3337,0.27763,0.41575,0.10906,0.29421,0.14301,0.16558,0.15034,-0.12468,0.49744,-0.11447,0.35864,0.23838,0.45786,0.14932,0.37882,0.27579,-0.17314,-0.082493,0.2727,-0.15569,0.28085,0.37031,0.49848,0.081343,0.224,-0.20147,0.15795,0.16986,0.15519,0.17112,-0.071819,0.047514,-0.24834,-0.29341,0.10263,-0.10741,0.17575,0.36194,0.39208,0.30742,0.28334,0.38615,0.34036,0.31252,0.0093811,0.31885,0.24097,-0.066792,0.29724,0.23859,0.33516
0.19518,0.13149,0.12665,0.3381,0.2119,0.15937,0.34304,-0.081223,0.29371,1,0.06717,0.21497,0.23852,-0.12839,0.014222,0.21323,0.10439,0.19975,0.025554,0.14588,-0.067769,0.2709,0.24202,0.40452,0.2219,0.31217,0.078336,0.12285,0.24306,0.16635,0.27245,0.09345,0.12606,-0.016645,-0.079339,0.048573,0.19458,-0.023224,-0.038256,0.21171,0.20806,0.12302,0.31849,0.082682,-0.20226,0.15097,0.18113,0.27911,0.050789,0.18871,0.0067208,0.23476,-0.094935,0.17742,-0.17699,0.036055,0.03798,-0.071471,0.22985,0.11198,0.15036,-0.063221,0.30532,0.077785,0.19431,0.10308,0.21185,0.15812,0.12885,0.029328,-0.086711,-0.035435,0.17996,0.1119,-0.21141,0.35826,0.21968,0.24821,0.25836,0.31082,0.21553,0.095437,-0.1403,0.26012,0.1185,0.16191,0.1369,-0.14651,0.19596,0.171,0.0021273,0.07932,0.039588,0.033322,0.28147,0.3241,0.13907,0.11456,-0.0042577,0.0073728,0.13835,-0.0065961,0.22968,0.13711,0.27181,0.32047,0.055145,-0.10228,0.17025,0.0087483,0.024683,0.1269,0.14991,0.12244,0.19603,-0.20116,0.24034,0.12051,0.15527,0.29349,0.20946,0.17501,0.32016,0.17722,0.08823,0.19824,-0.028442,0.13996,-0.14944,0.23611,0.24733,0.10172,0.30616,0.38079,-0.11125,0.25597,-0.10571,0.21528,0.038947,0.054613,0.23928,0.1253,0.005954,0.11151,0.15239,0.16389,0.12481,0.1581,0.28405,0.15905,0.29264,-0.014386,-0.11123,-0.031542,0.26908,0.31706,-0.048266,0.16249,0.12324,0.12609,0.085817,0.13074,0.17605,0.14295,0.14053,0.096677,0.25666,0.10143,0.19322,0.068742,0.18261,0.0011443,0.036363,0.21891,-0.026586,0.086347,0.038405,0.088932,-0.083634,0.087797,0.081197,-0.17043,0.028242,0.16552,-0.20022,0.077921,0.042884,0.25743,-0.079715,0.10738,0.059818,-0.072612,0.026409,0.029852,0.029808,-0.14118,0.20773,-0.19159,-0.25077,0.16438,-0.086913,0.047738,0.06378,0.16022,0.29858,0.14552,0.34535,0.17668,0.0016558,0.16065,0.086242,0.045951,0.12071,0.064185,0.1826,0.1189
